name,parent,size,sqrt_size,ln_size,bounded_size
454,1,750,27.386127875258307,6.620073206530356,1.2655971479500892
455,1,200,14.142135623730951,5.298317366548036,1.0695187165775408
456,1,820,28.635642126552707,6.709304340258298,1.2905525846702322
457,1,120,10.954451150103322,4.787491742782046,1.0409982174688057
458,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
459,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
460,1,670,25.88435821108957,6.507277712385012,1.237076648841354
461,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
462,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
463,1,650,25.495097567963924,6.476972362889683,1.2299465240641716
464,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
465,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
466,1,910,30.166206257996713,6.813444599510896,1.3226381461675576
467,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
468,1,800,28.284271247461902,6.684611727667927,1.283422459893048
469,1,740,27.202941017470888,6.606650186198215,1.262032085561497
470,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
471,1,730,27.018512172212592,6.593044534142437,1.258467023172905
472,1,230,15.165750888103101,5.438079308923196,1.0802139037433154
473,1,720,26.832815729997478,6.579251212010101,1.2549019607843146
474,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
475,1,330,18.16590212458495,5.799092654460526,1.115864527629233
476,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
477,1,830,28.809720581775867,6.721425700790643,1.2941176470588243
478,1,810,28.460498941515414,6.697034247666484,1.28698752228164
479,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
480,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
481,1,540,23.2379000772445,6.29156913955832,1.190730837789662
482,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
483,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
484,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
485,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
486,1,770,27.748873851023216,6.646390514847729,1.2727272727272734
487,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
488,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
489,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
490,1,470,21.6794833886788,6.152732694704104,1.165775401069519
491,1,400,20,5.991464547107982,1.140819964349376
492,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
493,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
494,1,270,16.431676725154983,5.598421958998375,1.094474153297682
495,1,150,12.24744871391589,5.0106352940962555,1.0516934046345803
496,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
497,1,20,4.47213595499958,2.995732273553991,1.0053475935828882
498,1,540,23.2379000772445,6.29156913955832,1.190730837789662
499,1,580,24.08318915758459,6.363028103540465,1.2049910873440286
500,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
501,1,230,15.165750888103101,5.438079308923196,1.0802139037433154
502,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
503,1,280,16.73320053068151,5.634789603169249,1.0980392156862742
504,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
505,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
506,1,410,20.248456731316587,6.016157159698354,1.144385026737968
507,1,740,27.202941017470888,6.606650186198215,1.262032085561497
508,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
509,1,160,12.649110640673518,5.075173815233827,1.0552584670231724
510,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
511,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
512,1,800,28.284271247461902,6.684611727667927,1.283422459893048
513,1,730,27.018512172212592,6.593044534142437,1.258467023172905
514,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
515,1,270,16.431676725154983,5.598421958998375,1.094474153297682
516,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
517,1,410,20.248456731316587,6.016157159698354,1.144385026737968
518,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
519,1,400,20,5.991464547107982,1.140819964349376
520,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
521,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
522,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
523,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
524,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
525,1,270,16.431676725154983,5.598421958998375,1.094474153297682
526,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
527,1,670,25.88435821108957,6.507277712385012,1.237076648841354
528,1,350,18.708286933869708,5.857933154483459,1.1229946524064172
529,1,850,29.154759474226502,6.745236349484363,1.3012477718360067
530,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
531,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
532,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
533,1,670,25.88435821108957,6.507277712385012,1.237076648841354
534,1,80,8.94427190999916,4.382026634673881,1.026737967914439
535,1,700,26.457513110645905,6.551080335043404,1.2477718360071304
536,1,170,13.038404810405298,5.135798437050262,1.0588235294117645
537,1,200,14.142135623730951,5.298317366548036,1.0695187165775408
538,1,900,30,6.802394763324311,1.3190730837789655
539,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
540,1,350,18.708286933869708,5.857933154483459,1.1229946524064172
541,1,920,30.331501776206203,6.824373670043086,1.3262032085561497
542,1,710,26.645825188948457,6.565264970035361,1.2513368983957225
543,1,760,27.568097504180443,6.633318433280377,1.2691622103386813
544,1,290,17.029386365926403,5.66988092298052,1.1016042780748663
545,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
546,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
547,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
548,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
549,1,410,20.248456731316587,6.016157159698354,1.144385026737968
550,1,540,23.2379000772445,6.29156913955832,1.190730837789662
551,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
552,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
553,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
554,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
555,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
556,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
557,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
558,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
559,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
560,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
561,1,400,20,5.991464547107982,1.140819964349376
562,1,670,25.88435821108957,6.507277712385012,1.237076648841354
563,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
564,1,240,15.491933384829668,5.480638923341991,1.0837789661319075
565,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
566,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
567,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
568,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
569,1,700,26.457513110645905,6.551080335043404,1.2477718360071304
570,1,750,27.386127875258307,6.620073206530356,1.2655971479500892
571,1,400,20,5.991464547107982,1.140819964349376
572,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
573,1,260,16.1245154965971,5.560681631015528,1.0909090909090917
574,1,670,25.88435821108957,6.507277712385012,1.237076648841354
575,1,190,13.784048752090222,5.247024072160486,1.0659536541889487
576,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
577,1,470,21.6794833886788,6.152732694704104,1.165775401069519
578,1,720,26.832815729997478,6.579251212010101,1.2549019607843146
579,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
580,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
581,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
582,1,400,20,5.991464547107982,1.140819964349376
583,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
584,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
585,1,470,21.6794833886788,6.152732694704104,1.165775401069519
586,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
587,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
588,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
589,1,470,21.6794833886788,6.152732694704104,1.165775401069519
590,1,770,27.748873851023216,6.646390514847729,1.2727272727272734
591,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
592,1,480,21.908902300206645,6.173786103901937,1.169340463458111
593,1,480,21.908902300206645,6.173786103901937,1.169340463458111
594,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
595,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
596,1,400,20,5.991464547107982,1.140819964349376
597,1,650,25.495097567963924,6.476972362889683,1.2299465240641716
598,1,810,28.460498941515414,6.697034247666484,1.28698752228164
599,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
600,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
601,1,110,10.488088481701515,4.700480365792417,1.0374331550802136
602,1,400,20,5.991464547107982,1.140819964349376
603,1,280,16.73320053068151,5.634789603169249,1.0980392156862742
604,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
605,1,190,13.784048752090222,5.247024072160486,1.0659536541889487
606,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
607,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
608,1,260,16.1245154965971,5.560681631015528,1.0909090909090917
609,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
610,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
611,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
612,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
613,1,180,13.416407864998739,5.19295685089021,1.0623885918003566
614,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
615,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
616,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
617,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
618,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
619,1,410,20.248456731316587,6.016157159698354,1.144385026737968
620,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
621,1,410,20.248456731316587,6.016157159698354,1.144385026737968
622,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
623,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
624,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
625,1,710,26.645825188948457,6.565264970035361,1.2513368983957225
626,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
627,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
628,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
629,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
630,1,410,20.248456731316587,6.016157159698354,1.144385026737968
631,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
632,1,720,26.832815729997478,6.579251212010101,1.2549019607843146
633,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
634,1,160,12.649110640673518,5.075173815233827,1.0552584670231724
635,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
636,1,120,10.954451150103322,4.787491742782046,1.0409982174688057
637,1,260,16.1245154965971,5.560681631015528,1.0909090909090917
638,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
639,1,330,18.16590212458495,5.799092654460526,1.115864527629233
640,1,480,21.908902300206645,6.173786103901937,1.169340463458111
641,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
642,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
643,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
644,1,400,20,5.991464547107982,1.140819964349376
645,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
646,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
647,1,480,21.908902300206645,6.173786103901937,1.169340463458111
648,1,850,29.154759474226502,6.745236349484363,1.3012477718360067
649,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
650,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
651,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
652,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
653,1,470,21.6794833886788,6.152732694704104,1.165775401069519
654,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
655,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
656,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
657,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
658,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
659,1,840,28.982753492378876,6.733401891837359,1.2976827094474146
660,1,470,21.6794833886788,6.152732694704104,1.165775401069519
661,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
662,1,410,20.248456731316587,6.016157159698354,1.144385026737968
663,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
664,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
665,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
666,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
667,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
668,1,480,21.908902300206645,6.173786103901937,1.169340463458111
669,1,650,25.495097567963924,6.476972362889683,1.2299465240641716
670,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
671,1,5,2.23606797749979,1.6094379124341003,1
672,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
673,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
674,1,730,27.018512172212592,6.593044534142437,1.258467023172905
675,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
676,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
677,1,810,28.460498941515414,6.697034247666484,1.28698752228164
678,1,390,19.748417658131498,5.966146739123692,1.1372549019607838
679,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
680,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
681,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
682,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
683,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
684,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
685,1,40,6.324555320336759,3.6888794541139363,1.0124777183600706
686,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
687,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
688,1,330,18.16590212458495,5.799092654460526,1.115864527629233
689,1,670,25.88435821108957,6.507277712385012,1.237076648841354
690,1,540,23.2379000772445,6.29156913955832,1.190730837789662
691,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
692,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
693,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
694,1,350,18.708286933869708,5.857933154483459,1.1229946524064172
695,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
696,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
697,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
698,1,820,28.635642126552707,6.709304340258298,1.2905525846702322
699,1,740,27.202941017470888,6.606650186198215,1.262032085561497
700,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
701,1,350,18.708286933869708,5.857933154483459,1.1229946524064172
702,1,820,28.635642126552707,6.709304340258298,1.2905525846702322
703,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
704,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
705,1,850,29.154759474226502,6.745236349484363,1.3012477718360067
706,1,770,27.748873851023216,6.646390514847729,1.2727272727272734
707,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
708,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
709,1,770,27.748873851023216,6.646390514847729,1.2727272727272734
710,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
711,1,260,16.1245154965971,5.560681631015528,1.0909090909090917
712,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
713,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
714,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
715,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
716,1,1220,34.92849839314596,7.106606137727303,1.4331550802139041
717,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
718,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
719,1,240,15.491933384829668,5.480638923341991,1.0837789661319075
720,1,580,24.08318915758459,6.363028103540465,1.2049910873440286
721,1,740,27.202941017470888,6.606650186198215,1.262032085561497
722,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
723,1,980,31.304951684997057,6.887552571664617,1.3475935828877006
724,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
725,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
726,1,410,20.248456731316587,6.016157159698354,1.144385026737968
727,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
728,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
729,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
730,1,160,12.649110640673518,5.075173815233827,1.0552584670231724
731,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
732,1,480,21.908902300206645,6.173786103901937,1.169340463458111
733,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
734,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
735,1,540,23.2379000772445,6.29156913955832,1.190730837789662
736,1,760,27.568097504180443,6.633318433280377,1.2691622103386813
737,1,540,23.2379000772445,6.29156913955832,1.190730837789662
738,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
739,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
740,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
741,1,280,16.73320053068151,5.634789603169249,1.0980392156862742
742,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
743,1,330,18.16590212458495,5.799092654460526,1.115864527629233
744,1,180,13.416407864998739,5.19295685089021,1.0623885918003566
745,1,810,28.460498941515414,6.697034247666484,1.28698752228164
746,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
747,1,890,29.832867780352597,6.7912214627261855,1.3155080213903751
748,1,900,30,6.802394763324311,1.3190730837789655
749,1,410,20.248456731316587,6.016157159698354,1.144385026737968
750,1,480,21.908902300206645,6.173786103901937,1.169340463458111
751,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
752,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
753,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
754,1,410,20.248456731316587,6.016157159698354,1.144385026737968
755,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
756,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
757,1,650,25.495097567963924,6.476972362889683,1.2299465240641716
758,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
759,1,580,24.08318915758459,6.363028103540465,1.2049910873440286
760,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
761,1,470,21.6794833886788,6.152732694704104,1.165775401069519
762,1,110,10.488088481701515,4.700480365792417,1.0374331550802136
763,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
764,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
765,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
766,1,130,11.40175425099138,4.867534450455582,1.0445632798573978
767,1,750,27.386127875258307,6.620073206530356,1.2655971479500892
768,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
769,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
770,1,760,27.568097504180443,6.633318433280377,1.2691622103386813
771,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
772,1,810,28.460498941515414,6.697034247666484,1.28698752228164
773,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
774,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
775,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
776,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
777,1,400,20,5.991464547107982,1.140819964349376
778,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
779,1,730,27.018512172212592,6.593044534142437,1.258467023172905
780,1,180,13.416407864998739,5.19295685089021,1.0623885918003566
781,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
782,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
783,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
784,1,400,20,5.991464547107982,1.140819964349376
785,1,740,27.202941017470888,6.606650186198215,1.262032085561497
786,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
787,1,580,24.08318915758459,6.363028103540465,1.2049910873440286
788,1,370,19.235384061671343,5.91350300563827,1.1301247771836014
789,1,730,27.018512172212592,6.593044534142437,1.258467023172905
790,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
791,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
792,1,700,26.457513110645905,6.551080335043404,1.2477718360071304
793,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
794,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
795,1,170,13.038404810405298,5.135798437050262,1.0588235294117645
796,1,270,16.431676725154983,5.598421958998375,1.094474153297682
797,1,350,18.708286933869708,5.857933154483459,1.1229946524064172
798,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
799,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
800,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
801,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
802,1,400,20,5.991464547107982,1.140819964349376
803,1,200,14.142135623730951,5.298317366548036,1.0695187165775408
804,1,330,18.16590212458495,5.799092654460526,1.115864527629233
805,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
806,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
807,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
808,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
809,1,270,16.431676725154983,5.598421958998375,1.094474153297682
810,1,130,11.40175425099138,4.867534450455582,1.0445632798573978
811,1,480,21.908902300206645,6.173786103901937,1.169340463458111
812,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
813,1,190,13.784048752090222,5.247024072160486,1.0659536541889487
814,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
815,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
816,1,800,28.284271247461902,6.684611727667927,1.283422459893048
817,1,710,26.645825188948457,6.565264970035361,1.2513368983957225
818,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
819,1,750,27.386127875258307,6.620073206530356,1.2655971479500892
820,1,230,15.165750888103101,5.438079308923196,1.0802139037433154
821,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
822,1,400,20,5.991464547107982,1.140819964349376
823,1,400,20,5.991464547107982,1.140819964349376
824,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
825,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
826,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
827,1,70,8.366600265340756,4.248495242049359,1.023172905525847
828,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
829,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
830,1,710,26.645825188948457,6.565264970035361,1.2513368983957225
831,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
832,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
833,1,260,16.1245154965971,5.560681631015528,1.0909090909090917
834,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
835,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
836,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
837,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
838,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
839,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
840,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
841,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
842,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
843,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
844,1,70,8.366600265340756,4.248495242049359,1.023172905525847
845,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
846,1,470,21.6794833886788,6.152732694704104,1.165775401069519
847,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
848,1,860,29.32575659723036,6.756932389247553,1.3048128342245988
849,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
850,1,50,7.0710678118654755,3.912023005428146,1.0160427807486627
851,1,740,27.202941017470888,6.606650186198215,1.262032085561497
852,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
853,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
854,1,290,17.029386365926403,5.66988092298052,1.1016042780748663
855,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
856,1,280,16.73320053068151,5.634789603169249,1.0980392156862742
857,1,580,24.08318915758459,6.363028103540465,1.2049910873440286
858,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
859,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
860,1,470,21.6794833886788,6.152732694704104,1.165775401069519
861,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
862,1,750,27.386127875258307,6.620073206530356,1.2655971479500892
863,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
864,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
865,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
866,1,920,30.331501776206203,6.824373670043086,1.3262032085561497
867,1,330,18.16590212458495,5.799092654460526,1.115864527629233
868,1,410,20.248456731316587,6.016157159698354,1.144385026737968
869,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
870,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
871,1,270,16.431676725154983,5.598421958998375,1.094474153297682
872,1,140,11.832159566199232,4.941642422609304,1.04812834224599
873,1,830,28.809720581775867,6.721425700790643,1.2941176470588243
874,1,200,14.142135623730951,5.298317366548036,1.0695187165775408
875,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
876,1,760,27.568097504180443,6.633318433280377,1.2691622103386813
877,1,80,8.94427190999916,4.382026634673881,1.026737967914439
878,1,700,26.457513110645905,6.551080335043404,1.2477718360071304
879,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
880,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
881,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
882,1,330,18.16590212458495,5.799092654460526,1.115864527629233
883,1,80,8.94427190999916,4.382026634673881,1.026737967914439
884,1,1050,32.4037034920393,6.956545443151569,1.3725490196078436
885,1,410,20.248456731316587,6.016157159698354,1.144385026737968
886,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
887,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
888,1,540,23.2379000772445,6.29156913955832,1.190730837789662
889,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
890,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
891,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
892,1,210,14.491376746189438,5.3471075307174685,1.0730837789661312
893,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
894,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
895,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
896,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
897,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
898,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
899,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
900,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
901,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
902,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
903,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
904,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
905,1,470,21.6794833886788,6.152732694704104,1.165775401069519
906,1,410,20.248456731316587,6.016157159698354,1.144385026737968
907,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
908,1,540,23.2379000772445,6.29156913955832,1.190730837789662
